,title,rate,description
29,극장판 타오르지마 버스터 - 블랙어썰트의 귀환,9.6,"평화롭던 지구 생활을 즐기던 어느 날, 우주 용병 회사 EXIT의 긴급 소환 명령!! 우주로 돌아갈 팀을 가리는 운명을 건 대결이 시작된다. 한편, 우주 전설이라 불리던 ‘블랙어썰트’가 지구에 돌아온다. 그리고 그를 뒤쫓는 우주해적단과 버스터 용병들의 피할 수 없는 대격돌이 펼쳐진다!"
30,올드 랭 사인,9.6,"젊은 시절, 동성 커플이었던 창식과 성태가 우연히 종묘공원에서 마주친다. 노인이 되어 버린 두 사람. 두 사람은 모텔로 장소를 옮겨 지나간 시절에 대한 이야기를 주고받는다. 지나간 시간에 대한 용서와 화해. 그들은 그렇게 하루를 보내곤 또다시 슬프지만 아름다운 이별을 한다. (Chang-Sik and Sung-Tae, who used to be a homosexual couple when they were young, happen to see each other at the Royal Sanctuary Park by accident. Holding in memories from their past, they go to a motel and talk about their relationship to forgive and understand about what it meant to be together. After spending the night at the motel, they soon realize they need to leave each other again to get back to reality) 연출의도. 일반적으로 노인들을 바라볼 때면 감정이 없는 사람들이라고 생각한다. 이런 시선은 동성애자를 바라보는 시선과 다른지 않다고 생각한다. 이 영화를 통해서 그들을 바라보는 시선이 옳지 않다는 것과 함께 사랑은 누구에게나 평등한 감정이라는 것을 말하고 싶었다. (Many people have stereotype about the society they belong to. Being judgmental and prejudice towards homosexuals have been one of the obvious stereotypes that exist in modern societies. I intended to deliver a message that homosexuals do not deserve fastidious criticism about who they are based on the fact that love is a fundamental feeling that everyone equally feels no matter what they are.) 2007 서울독립영화제, 2008 탐페레국제단편영화제 (핀란드), 2008 토리노레즈비언게이영화제 (이탈리아), 2008 서울국제영화제"
31,마리안느와 마가렛,9.6,"2005년 11월 23일, 소록도의 집집마다 편지 한 통이 도착한다. 두 간호사가 보낸 마지막 편지였다. ＇나이가 들어 제대로 일할 수 없고 헤어지는 아픔을 남길까…＇ 꽃다운 20대에 아무 연고도 없이 섬을 찾아왔던 이들은 그렇게 떠났다. 소록도에서 한센병 환자들을 43년간 보살펴온 푸른 눈의 두 천사, 마리안느와 마가렛. 들꽃 같은 이들의 아픔을 치유로 바꾼 43년의 사랑을 되새긴다."
32,"의궤, 8일간의 축제 3D(2D버전)",9.6,"<의궤, 8일간의 축제3D>는 2년에 걸친 노력 끝에 『원행을묘정리의궤』에 담긴, 조선역사상 가장 화려했던 8일간의 축제를 3D입체영상으로 복원해냈다. 국내 최고 전문가들의 엄격한 고증을 통해 금속활자인 ‘정리자(整理字)’에서부터 36척의 배로 만든 거대한 배다리, 무희들의 의상, 잔치에 쓰인 음식에 이르기까지 축제의 주요장면들이 상세하게 복원되었다. 특히『원행을묘정리의궤』에 등장하는 63쪽의 반차도를 통해 1km에 이르는 거대한 국왕 행렬이 의상과 깃발, 수많은 의장물까지 원형 그대로 재현되었다. 그렇게, 2백 년 전 ‘8일’이 <의궤, 8일간의 축제3D>를 통해 다시 부활한 것이다. 그러나 ‘행복한 8일’은 11살 때 아버지 사도세자를 잃고 아픈 삶을 살았던 정조가 33년을 기다린 ‘열망의 8일’이기도 했다. 자신들의 지배력을 키우는 것만이 목표였던 신하들로 인해 권력에서 소외된 백성을 위한 치밀한 계획이 곳곳에 숨어 있었다. 화성이라는 거대한 첨단요새에서 펼쳐지는 대규모 군사훈련은 더 이상의 비극이 되풀이 되지 않기를 원했던 정조의 간절한 염원이 담긴 회심의 일격이었다. 8일간의 축제는 왕과 백성의 행복한 축제임을 선포함과 동시에, 쓰라린 아픔마저도 화합과 행복으로 바꾸는 전환점이기도 하다. 정조는 이 모든 것을 빠짐없이 기록하게 했고, 의궤 역사상 최초로 인쇄본으로 제작, 백성들에게 널리 배포하였다. 그것이 바로 『원행을묘정리의궤』이다."
33,디지몬 어드벤처 라스트 에볼루션 : 인연,9.5,"디지몬 어드벤처 20주년 기념 극장판! ""우리들의 끈끈한 '인연'을 보여주자."" 대학생 타이치와 다른 '선택받은 아이들'은 모두 각자의 자리에서 저마다의 삶을 살아가고 있다. 그러던 어느 날, 전 세계의 '선택받은 아이들'에게 의문의 사건이 일어나기 시작한다. 에오스몬이라 불리는 디지몬에 그 원인이 있음을 알게 된 타이치 일동은 에오스몬을 제압하려 하지만 이내 아구몬을 비롯한 디지몬들의 진화에 문제가 발생하는데… 세상의 이변에서 다시 한 번 친구들을 구할 수 있을까?"
34,플루크,9.5,"오랜 친구이자 동업자인 토마스(Thomas Johnson: 매튜 모딘 분)와 제프(Jeff Newman: 에릭 스톨츠 분)는 사업에 대한 견해 차이로 다툰 뒤 시골길에서 위험한 레이스를 펼치다가 탐의 차와 트럭이 충돌해 탐이 죽고 만다. 그러나 탐은 강아지로 환생해 거리를 떠돌고, 거지 여인 벨라(Bella: 콜린 윌콕스 팩톤 분)에게 발견된다. 이전까지 비참한 생활을 해오던 그녀는 그에게 행운이라는 의미의 플루크라는 이름을 지어주고 함께 산다. 하지만 벨라가 죽고, 혼자가 된 플루크는 배짱 좋고 노련한 개 람보(Rumbo: 사무엘 L. 잭슨 분)를 만나 살아가는 법을 배우게 된다."
35,원더,9.5,"누구보다 위트 있고 호기심 많은 매력 부자 ‘어기'(제이콥 트렘블레이). 하지만 남들과 다른 외모로 태어난 ‘어기'는 모두가 좋아하는 크리스마스 대신 얼굴을 감출 수 있는 할로윈을 더 좋아한다. 10살이 된 아들에게 더 큰 세상을 보여주고 싶었던 엄마 ‘이사벨’(줄리아 로버츠)과 아빠 ‘네이트’(오웬 윌슨)는 ‘어기'를 학교에 보낼 준비를 하고, 동생에게 모든 것을 양보해왔지만 누구보다 그를 사랑하는 누나 ‘비아'도 ‘어기'의 첫걸음을 응원해준다. 그렇게 가족이 세상의 전부였던 ‘어기'는 처음으로 헬멧을 벗고 낯선 세상에 용감하게 첫발을 내딛지만 첫날부터 ‘남다른 외모'로 화제의 주인공이 되고, 사람들의 시선에 큰 상처를 받는다. 그러나 ‘어기'는 27번의 성형(?)수술을 견뎌낸 긍정적인 성격으로 다시 한번 용기를 내고, 주변 사람들도 하나둘 변하기 시작하는데..."
36,베일리 어게인,9.5,"귀여운 소년 ‘이든’의 단짝 반려견 ‘베일리’는 행복한 생을 마감한다. 하지만 눈을 떠보니 다시 시작된 견생 2회차, 아니 3회차?! 1등 경찰견 ‘엘리’에서 찰떡같이 마음을 알아주는 소울메이트 ‘티노’까지! 다시 태어날 때마다 성별과 생김새, 직업(?)에 이름도 바뀌지만, 여전히 영혼만은 사랑 충만! 애교 충만! 주인바라기 ‘베일리’ 어느덧 견생 4회차, 방랑견이 되어 떠돌던 ‘베일리’는 마침내 자신이 돌아온 진짜 이유를 깨닫고 어딘가로 달려가기 시작하는데…"
37,부활,9.5,"이태석 신부가 아프리카 톤즈에 뿌린 사랑의 씨앗이 꽃으로 피어나는 이야기 <울지마톤즈> 후속영화, 《부활》 아프리카 수단에서 헌신하다 마흔 여덟의 젊은 나이에 세상을 떠난 이태석 신부. 십년 후 그분의 사랑으로 자란 제자들을 찾아 나섰다. 의사?약사?공무원?의대에 다니는 제자만 40여명. 놀라운 것은 모두가 이태석 신부의 삶을 살아가고 있다. 주민들은 이 신부가 돌아왔다며 기뻐한다. 십만 킬로미터 대장정, 일 년 간의 추적 인간이 인간에게 꽃이 되어 주는 감동을 공개한다."
38,공룡시대,9.5,아주 먼 옛날 공룡들은 살기가 아주 어려워지자 모두가 행복하게 살 수 있는 아름다운 '낙원의 계곡'을 찾아 길을 떠난다. '낙원의 계곡'을 찾는 여행은 멀고 험하기 짝이 없어 모두들 지칠 대로 지치지만 한시도 쉬지 않고 부지런히 길을 가다가 아기공룡을 낳는 동안 잠깐 쉬게 된다. 갑자기 거대한 지진이 일어나 온 땅을 뒤흔들어 갈라놓고 만다. 어느날 마음속에서 들려오는 엄마의 소리를 느끼며 계곡을 찾던 리틀풋은 함께 길을 찾아 떠날 친구들을 만나 여행을 시작한다.
39,나의 노래는 멀리멀리,9.5,"깔끔하고 섬세한 연주가 장기인 풋내기 기타리스트 김지희. 기타를 잘 치는 것 말고는 다른 꿈이 없는 스물넷 소녀지만, 감정 표현이 서툴러 연주가 제자리인 것이 조금 고민이다. 무대 위에서는 기타에, 일상에서는 엄마 뒤에 숨었던 지희가 어느 날 불쑥, 자신의 노래를 만들고 싶다며 목소리를 내는데… 마음 깊은 곳, 오래오래 간직했던 소녀의 꿈과 희망 멀리멀리 전하고픈 풋내기 기타리스트의 노래가 시작된다!"
40,아일라,9.5,"1950년 한국전쟁에 파병된 ‘슐레이만’은 칠흑 같은 어둠 속 홀로 남겨진 5살 소녀를 발견한다. 전쟁과 부모를 잃은 충격 속에 말을 잃은 소녀. ‘슐레이만’은 소녀에게 터키어로 ‘달’이라는 뜻의 ‘아일라’라는 이름을 지어주고 함께 부대로 향한다. 서로에게 무엇과도 바꿀 수 없는 가장 소중한 존재가 된 두 사람. 그러나 행복도 잠시, ‘슐레이만’은 종전과 함께 고국으로 돌아가라는 명령을 받게 되고, ‘아일라’를 끝까지 지켜내기 위해 모두의 반대 속에 자신의 선택을 감행하게 되는데… 전 세계를 감동시킨 위대한 이야기가 찾아온다!"
41,장마,9.5,"북한에서 북송(北送) 재일교포의 아들로 태어나 굶주림과 인권 탄압에 시달리다 자유를 찾아 대한민국으로 탈북한 북송 재일교포 2세인 시민사회운동가 이은택의 탈북과정과 탈북 스토리, 좌충우돌 대한민국 정착기, 북한 인권운동가에서 시민사회운동가로 변신하기까지의 우여곡절을 담은 다큐멘터리이다."
42,2-1=4,9.5,올 해 28살인 ‘이고은‘은 결혼을 앞두고 있다. 고등학교 때 어머니를 여의고 아버지와 단 둘이 살아온 고은은 자신의 결혼 뒤에 혼자 남게 될 아버지가 걱정이다. 아니나 다를까 집안일에 서툰 모습을 보이는 아버지. 아버지는 개의치 않아 하시지만 식사부터 집안일까지 걱정이 되는 것이 사실이다. 아버지 ‘이남수’는 딸의 결혼이 허전하고 허탈하기만 하다. 부인을 먼저 보낸 후 오랜 시간을 단 둘이 지냈는데 그 빈자리를 감당하기 힘들다. 딸 앞에서는 애써 태연한 척 하지만 행동의 사이사이에 아쉬움이 묻어난다. 혼자 남겨지는 아버지를 걱정하는 딸과 결혼하는 딸을 마음속에서 보내야 하는 아버지의 이야기.
43,극장판 바이올렛 에버가든,9.5,"친애하는 길베르트 소령님, 오늘도 또 당신을 떠올리고 말았습니다. 무엇을 보든 무엇을 하든 당신이 떠오릅니다. 시간이 지나도 당신과 보냈던 기억은 선명하게 되살아납니다. 당신은 날 곁에 두었고 아무것도 모르는 제게 살아가는 방법을 가르쳐 주셨고 처음으로 사랑이라는 감정을 알려주셨습니다. 그래서 이렇게 또 편지를 쓰게 됩니다. -언젠가 이 편지가 당신에게 닿기를 바라며-"
44,"안녕, 미누",9.5,"고향집 뒷산 히말라야는 몰라도 ‘목포의 눈물’이 애창곡인 네팔사람 ‘미누’. 스무 살에 한국에 와 식당일부터 봉제공장 재단사, 밴드 보컬까지 18년. 한국을 누구보다 사랑하며 청춘을 바쳤지만 11년 전 강제 추방당했다. 네팔로 돌아가 어엿한 사업가로 성장하고도 한국이 사무치게 그립다. 그런 미누를 위해 옛 밴드 멤버들이 네팔에 날아와 함께 무대에 선다. 눈에는 눈물이 맺히고, 마이크를 잡은 목장갑 손이 한없이 떨리는 미누. 꿈만 같던 공연이 끝나고 미누는 “나 이제 죽어도 좋아”라며 환히 웃는데…"
45,더 박스,9.5,"잭이 자신의 가슴속에서 작은 상자를 꺼내서 관중들에게 보여준다. 하지만 관중들은 그 상자 속에 있는 벌거벗은 남성을 보고 비웃기 시작한다. 결국 잭은 슬퍼하며 벌거벗은 남성을 다시 상자 속에 집어넣고 고민하다 상자를 치장하게 된다. 잭은 자신의 치장된 상자를 보며 좋아하게 된다. 하지만 잭보다 더욱 크고 무늬도 예쁜 상자를 보게 되고, 그들의 상자를 부러워하며 더욱더 큰 상자를 만들기 시작한다. (Jack took a small box out of his chest and shows it to the audience, but they laugh at a naked man in the box. With depression, Jack puts him in the box back and happens to decorate the box. He is happy with the decorated box finally. By the way, Jack finds bigger, prettier boxes and gets jealous. He starts to make a much bigger box than anything else.) 연출의도. 사람마다 각자의 말 못할 작은 비밀들이 있고, 어느 순간 누군가에게 자신을 들어낼 때가 있을 것이다. 그리고 몇몇의 소심한 사람들은 남들이 자신을 받아들이지 못할 것이라고 미리부터 겁을 먹고 결정지을 때가 있다. 그래서 결국 자기 자신에게 큰 상처를 주고 그 모든 약한 모습을 감추기 위해 겉모습에 치중하는 경우들이 많다. 박스는 이런 점들에 대해 한 번 더 생각해 보자는 의미에서 기획하게 되었다. (Everyone has secrets and some points to reveal themselves to other people. Some of them are afraid of not being understood by others and shut hearts up in deep inside. This leads to a situation that people hurt themselves and dress up well to hide their weakness. I started this animation to think about it.)"
